,index,@context,@type,bodyType,brand,color,driveWheelConfiguration,image,manufacturer,mileageFromOdometer,model,name,offers,productionDate,url,vehicleEngine,vehicleIdentificationNumber,vehicleInteriorColor,vehicleTransmission,mileage,price,price_over_mileage
721,721,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/b23cf9ee8f044c0fa3218433de16bbb2.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98274, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500662474,8-Cylinder,JTJHY7AX5K4289577,Black,Automatic,,98274,
722,722,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/2f9a9ad57346476290e46cb964d531f0.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98263, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=492742862,8-Cylinder,JTJHY7AX5J4280389,Black,Automatic,,98263,
726,726,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98239, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500911471,8-Cylinder,JTJHY7AX3K4289593,Parchment,Automatic,,98239,
727,727,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/0c2ba505c33c44aa92ee47b54603e9a1.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98170, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500349678,8-Cylinder,JTJHY7AX7K4287832,Lr21/Black,Automatic,,98170,
728,728,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98170, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497878444,8-Cylinder,JTJHY7AX2K4283204,Cabernet,Automatic,,98170,
729,729,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/3d8a26a087b64a1585438b33f6ca530d.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98170, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500424201,8-Cylinder,JTJHY7AX7K4290262,Cabernet,Automatic,,98170,
730,730,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/38a1fd6998a449e59607dbb00b420094.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98170, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=495256788,8-Cylinder,JTJHY7AX3K4282868,Cabernet,Automatic,,98170,
733,733,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98170, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=502095383,8-Cylinder,JTJHY7AX7K4290651,Black,Automatic,,98170,
734,734,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/e964ee62aba14d8597124817823f060e.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98170, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501115584,8-Cylinder,JTJHY7AX2K4290217,Black,Automatic,,98170,
735,735,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496954220,8-Cylinder,JTJHY7AX7K4285532,Lr02/Parchment,Automatic,,98109,
736,736,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/6adf0df8c81b490fbb0837ecef9b9045.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499743004,8-Cylinder,JTJHY7AX9K4287704,Lr21/Black,Automatic,,98109,
737,737,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/05167b21ad2e4ae9a365aa1aff77c767.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498042610,8-Cylinder,JTJHY7AX0K4285677,Lr32/Cabernet,Automatic,,98109,
738,738,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/hn/c/ef6f09e3ae0045cdaa95470248aa7aa2.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=495488359,8-Cylinder,JTJHY7AX8K4282509,Lr32/Cabernet,Automatic,,98109,
739,739,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/6337b6d15c3e4deda9a297589e33c323.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496078952,8-Cylinder,JTJHY7AX9K4283989,Lr21/Black,Automatic,,98109,
740,740,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/hn/c/19efd04c635042d482bcb2ddb526b549.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496035413,8-Cylinder,JTJHY7AX0K4284237,,Automatic,,98109,
743,743,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500747315,8-Cylinder,JTJHY7AXXK4288277,Black,Automatic,,98109,
744,744,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/29292296c31c4a52bfd35e45d0bb0a74.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=495696463,8-Cylinder,JTJHY7AX0K4282522,Cabernet,Automatic,,98109,
745,745,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/e437e6fcae774f298ebb24b3bcfead1d.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497175696,8-Cylinder,JTJHY7AX9K4284396,Black,Automatic,,98109,
746,746,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/faf73b2f9de040b98b62093ab91ba2dd.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496806487,8-Cylinder,JTJHY7AX6K4283402,Cabernet,Automatic,,98109,
747,747,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/2e7fe52216414530a32e0b38ffa21550.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501359594,8-Cylinder,JTJHY7AX3K4289433,Cabernet,Automatic,,98109,
748,748,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/hn/c/98217b0e507645399a1ae58f779f427c.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499321892,8-Cylinder,JTJHY7AX5K4285481,Black,Automatic,,98109,
749,749,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/7c6f9f6af07443a287bd2a06b7c8a7e0.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98109, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500750461,8-Cylinder,JTJHY7AX7K4288463,Black,Automatic,,98109,
750,750,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/825c4e3374ca4980a1964126ed6611f9.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501555997,8-Cylinder,JTJHY7AX6K4291922,Lr02 Parchment,Automatic,,98075,
751,751,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/a7d419fe3e504f7780f2860c2cc7b8d2.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500761665,8-Cylinder,JTJHY7AX2K4290556,Lr32 Cabernet,Automatic,,98075,
752,752,http://schema.org/,Car,['Sport Utility'],Lexus,,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498645088,8-Cylinder,JTJHY7AX1K4288992,,Automatic,,98075,
753,753,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500614185,8-Cylinder,JTJHY7AX0K4288823,Parchment,Automatic,,98075,
754,754,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/hn/c/6273a1b560b24395af8cdde82c07d5e1.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498587891,8-Cylinder,JTJHY7AX7K4286079,Parchment,Automatic,,98075,
755,755,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/41cb0c7f25444766875a9cbaaf013ade.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498215045,8-Cylinder,JTJHY7AX5K4285352,Black,Automatic,,98075,
756,756,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/e1eeb9895e9b410da609688829dc60d6.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500304113,8-Cylinder,JTJHY7AX0K4287607,Cabernet,Automatic,,98075,
757,757,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/29aaa6a37c6c4869aa1ac103df4aaf69.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500504068,8-Cylinder,JTJHY7AX6K4289412,,Automatic,,98075,
758,758,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/03ed8682a2a1454f9c3e2da8b8c66319.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499346974,8-Cylinder,JTJHY7AX3K4287293,,Automatic,,98075,
759,759,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/fdd16b30dec04180bf2b1b0879e40274.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498818273,8-Cylinder,JTJHY7AX3K4285821,,Automatic,,98075,
760,760,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/e007aca80eb146fb905655a5ad7f5915.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498215053,8-Cylinder,JTJHY7AX4K4286217,,Automatic,,98075,
761,761,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/fbb3a270beea40a6aba3ffba72b5c6bc.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498215068,8-Cylinder,JTJHY7AX6K4286378,,Automatic,,98075,
762,762,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/7132c9dd4ee8470ea785175554349e05.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496292172,8-Cylinder,JTJHY7AX1K4282383,,Automatic,,98075,
763,763,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/6e487b11ed2e427ea2ba2c0009eca4d7.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496445376,8-Cylinder,JTJHY7AX3K4284412,,Automatic,,98075,
764,764,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/83544ecf564e446c9cd3eca450187178.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501728660,8-Cylinder,JTJHY7AX0K4290118,,Automatic,,98075,
765,765,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/990e9ebea49241c6befddc67fad381e7.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501728710,8-Cylinder,JTJHY7AX1K4290077,,Automatic,,98075,
766,766,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/71e7a6e4b3ee4e4baade61860226e4e9.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 98075, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501908650,8-Cylinder,JTJHY7AX1K4290421,,Automatic,,98075,
